12	0	0	0	0	0	2	0	1	0	0	0	0	4	4	0	0	0	0	1	0	1	3	1	2	0	3	0	0	1	1	1	0	0	0	0	0	0	0	1	3	3	3	5	3	5	4	4	5	5	1	5	5	5	3	5	5	4	4	4	4	4	4	4	4	4	4
12	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	1	0	3	3	3	3	2	2	3	0	0	1	0	2	0	0	4	5	5	4	5	5	5	5	5	5	5	5	5	5	5	5	5	4	2	4	4	4	4	4	4	4	2
13	0	4	3	3	0	4	0	2	1	1	0	2	4	3	4	1	2	2	1	0	3	3	1	3	3	3	3	3	3	3	3	3	3	3	3	3	3	3	1	1	4	5	2	4	3	4	4	4	4	4	1	4	4	4	4	4	2	2	1	2	1	1	2	4	1	2
12	0	1	3	3	2	2	0	3	1	0	0	1	0	1	0	2	0	1	1	2	1	3	3	3	1	2	0	0	2	2	3	2	0	0	1	2	3	2	3	5	5	2	5	4	5	5	4	5	4	5	4	5	4	5	5	4	3	3	2	2	2	2	3	3	3	3
12	1	2	2	1	1	3	1	0	1	0	1	1	1	1	1	1	1	0	1	2	1	2	3	0	1	1	2	2	1	2	2	1	0	1	1	1	2	1	2	3	4	3	3	4	3	4	4	4	4	4	3	4	3	4	4	4	2	2	2	1	1	2	2	1	2	1
12	1	1	0	1	2	1	0	0	0	2	0	0	3	1	0	0	0	0	0	0	0	1	1	1	0	1	1	1	2	0	2	2	0	1	2	1	2	0	1	4	2	1	1	1	1	1	1	1	4	5	4	5	1	2	1	1	3	2	1	2	1	3	3	2	2	1
13	0	2	0	1	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	1	2	2	3	0	0	3	1	2	1	1	1	0	0	1	0	1	0	0	2	3	4	4	3	4	3	3	4	5	5	4	4	5	5	5	5	5	4	4	4	4	3	4	3	3	4	3
14	0	2	3	0	1	2	0	2	3	0	2	1	4	2	2	1	2	4	2	0	2	0	0	0	2	2	0	0	0	0	0	0	2	0	0	0	0	2	1	2	1	1	1	1	5	1	2	3	3	4	3	5	3	3	3	3	1	3	3	3	3	3	4	2	1	1
12	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	3	3	3	0	0	3	0	0	3	3	3	0	2	3	1	0	0	3	4	3	5	5	5	5	5	2	5	5	1	2	5	5	5	5	5	4	1	1	4	4	4	4	4	4	4
12	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	0	2	3	2	1	2	1	3	3	0	0	0	0	0	0	0	0	4	1	2	5	2	4	3	1	4	5	5	3	4	2	2	5	3	3	1	2	3	2	4	4	3	3	2
13	0	0	2	4	0	0	2	4	1	3	0	4	2	4	4	0	0	4	1	3	2	0	2	1	3	1	3	2	1	3	0	3	0	3	3	3	2	3	3	5	5	5	5	5	5	4	5	4	5	5	4	5	4	5	5	3	4	3	4	2	4	3	1	2	2	2
13	0	2	1	2	1	3	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	0	0	0	0	1	3	0	0	3	2	2	3	0	1	4	3	1	1	5	1	5	5	3	4	4	5	4	5	1	1	4	3	4	4	3	3	4	4	4	2	2
14	0	2	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	1	0	1	1	0	1	0	0	1	1	0	0	0	0	0	0	1	5	5	5	5	5	5	5	3	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	2
12	1	1	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	2	3	3	3	3	3	3	3	3	0	1	1	0	0	0	1	5	5	5	5	5	5	5	5	5	5	4	5	5	5	5	5	5	4	1	2	4	2	4	4	4	4	3
13	0	2	1	2	0	4	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	3	1	1	1	2	1	2	1	2	2	2	2	2	1	1	2	2	1	1	2	2	2	2	2	1	1	1	1
12	1	1	2	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	1	2	3	2	3	0	2	2	2	2	1	2	3	0	0	1	0	0	0	1	5	5	4	5	5	5	5	3	5	5	5	4	5	4	5	3	3	3	2	1	2	1	3	3	2	2	1
12	0	0	1	0	0	0	3	0	0	0	0	0	0	0	1	0	0	0	0	2	0	3	1	3	2	1	0	1	2	1	3	0	0	2	2	0	2	1	2	3	1	1	3	1	1	2	1	1	3	1	1	4	1	2	1	1	4	2	1	2	4	3	3	2	3	3
12	1	2	2	3	1	3	0	2	1	2	0	2	0	1	3	1	4	1	4	1	1	1	2	2	0	0	1	1	1	1	3	1	0	1	2	2	3	3	3	5	5	3	5	3	5	4	3	5	5	5	4	5	5	4	4	5	3	2	1	2	3	4	2	1	2	3
12	0	2	1	2	1	3	0	1	0	1	1	1	1	0	1	1	1	2	3	1	2	1	1	0	1	2	3	3	3	3	3	1	0	0	0	1	3	3	2	2	3	2	3	4	5	5	5	5	5	3	5	5	4	4	4	5	3	3	2	3	2	2	2	2	3	2
12	0	1	2	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	0	1	3	1	1	3	3	0	0	0	0	0	3	0	3	3	5	5	4	5	5	3	1	3	4	4	4	5	4	4	5	3	4	1	4	3	3	4	4	4	3	3
12	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1	1	2	1	3	2	1	2	1	2	1	0	0	1	0	0	0	0	5	5	4	5	5	5	5	5	5	5	5	4	5	4	5	5	5	4	1	2	3	3	4	3	2	3	3
13	1	2	2	1	2	2	2	2	0	2	1	1	2	2	1	1	1	1	1	0	3	1	0	1	1	1	1	1	1	0	1	3	1	0	3	1	1	1	3	3	3	4	3	3	4	3	4	4	5	5	4	5	4	4	3	3	2	2	1	1	1	1	1	1	2	1
12	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	3	2	3	2	1	1	1	1	1	2	3	0	0	0	0	0	0	1	4	2	2	5	4	5	5	1	3	5	5	3	5	4	5	5	3	4	2	2	4	4	4	4	4	4	4
13	0	2	1	2	1	2	0	0	0	0	0	0	0	0	1	0	0	1	0	3	1	2	1	0	0	2	3	1	2	3	1	3	0	0	1	1	3	1	1	5	5	4	5	5	5	4	5	5	5	5	5	5	4	5	5	3	4	3	2	2	1	3	2	2	3	2
11	1	2	2	0	0	3	0	0	0	1	0	1	0	0	0	0	1	0	0	1	2	3	3	2	0	3	1	1	2	3	3	0	0	0	2	0	2	0	1	3	4	5	3	4	4	3	4	4	4	4	3	5	4	3	4	3	4	1	1	2	3	4	4	4	2	4
12	0	0	1	2	1	2	0	1	0	0	0	1	0	0	1	1	0	1	0	0	1	2	1	1	0	0	2	3	2	1	1	0	0	0	1	1	3	1	1	3	4	3	3	3	4	3	2	3	3	4	2	5	3	3	4	3	3	2	2	2	2	3	3	2	2	3
13	1	0	0	0	0	0	2	2	0	0	0	0	0	0	0	0	0	0	0	2	1	3	2	3	1	2	1	3	1	2	3	3	0	3	2	0	2	0	1	4	5	2	5	5	4	4	4	5	5	4	3	5	3	4	4	4	4	2	2	2	3	3	3	4	4	3
12	0	1	2	1	1	1	0	0	0	0	0	1	0	0	1	0	0	0	0	2	2	1	1	1	0	1	2	3	1	0	1	2	0	0	1	0	0	0	0	5	4	4	5	5	5	5	4	4	5	1	4	5	5	5	4	4	4	2	2	3	4	4	4	3	2	2
13	0	1	2	1	2	1	0	0	0	0	0	0	1	1	1	0	0	0	0	0	2	1	0	3	2	0	1	1	0	2	3	3	0	0	1	1	1	0	1	3	4	1	3	1	2	3	1	4	2	4	3	5	5	4	3	4	3	2	1	2	2	4	2	1	3	3
13	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	1	0	0	2	1	3	2	1	1	0	1	2	0	5	5	5	5	5	5	5	5	4	4	2	1	4	5	1	3	4	1	2	1	3	2	2	1	3	2	4
14	0	2	2	2	0	3	0	0	0	0	4	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	3	3	0	3	0	0	0	0	0	0	0	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	2	2	4	2
12	0	1	2	1	0	1	0	2	0	0	1	2	1	0	0	1	1	1	2	0	1	1	1	2	2	1	1	0	0	0	1	2	0	2	2	3	3	1	3	3	1	4	3	4	3	3	5	3	5	4	4	5	4	5	5	3	4	2	4	2	4	4	4	2	2	3
12	1	1	1	1	0	1	0	1	0	1	1	0	2	1	1	0	0	0	2	1	3	2	3	1	2	1	3	1	3	3	3	0	0	0	1	0	1	2	2	1	4	2	1	3	1	1	2	1	2	3	5	3	3	3	3	3	4	2	2	3	2	4	2	2	2	1
14	0	3	1	4	1	3	2	3	0	0	2	4	2	2	3	2	4	2	3	0	2	2	2	1	1	2	0	1	0	2	2	2	0	0	3	0	1	0	2	3	3	4	4	4	4	3	4	4	5	4	4	5	4	5	4	4	3	4	2	3	2	4	4	3	2	2
12	0	4	2	2	2	2	0	2	0	0	0	1	1	1	1	2	0	0	0	2	0	3	3	1	3	3	1	1	1	1	2	0	0	0	3	0	3	1	3	2	4	5	2	3	3	3	1	1	3	4	2	5	3	3	4	4	2	3	2	3	3	2	2	2	1	1
14	0	2	2	1	0	2	0	1	0	3	0	0	1	2	2	2	0	0	0	1	1	0	0	1	1	1	1	1	1	0	1	1	0	1	0	1	1	1	1	4	2	4	4	4	4	2	2	2	3	3	4	4	2	4	4	2	2	2	2	2	2	2	2	2	2	2
13	0	1	2	0	1	2	0	0	0	0	0	0	0	0	0	1	0	0	0	3	1	3	2	2	0	1	1	1	2	1	3	3	0	0	1	0	2	3	0	5	4	1	5	3	5	5	3	5	5	5	4	5	5	5	5	5	2	2	2	3	2	2	3	1	1	2
13	1	2	2	2	2	1	0	0	0	2	1	0	1	1	3	1	0	1	1	0	1	1	1	1	1	1	1	2	1	0	1	1	2	0	1	1	1	2	2	4	3	5	4	5	5	5	5	5	5	4	4	5	4	5	5	5	4	3	3	3	3	3	2	2	2	2
14	0	3	1	0	2	3	0	0	0	1	0	0	0	0	0	0	0	0	0	2	1	2	2	1	0	2	1	1	1	1	3	1	0	0	3	1	2	1	0	5	4	5	5	5	5	5	5	5	5	5	5	5	4	5	5	4	2	2	2	3	2	3	2	3	3	2
12	0	2	1	3	1	3	0	1	0	2	0	2	1	2	1	1	1	0	1	1	2	1	1	1	1	2	2	2	0	1	1	2	0	1	2	2	2	3	0	3	4	2	3	2	4	3	1	4	4	3	4	5	2	3	4	4	3	2	1	4	2	3	2	2	2	2
13	0	2	1	1	0	1	1	2	0	3	1	1	1	1	0	1	0	1	1	2	3	1	1	1	2	2	2	1	1	1	1	3	0	1	2	1	1	3	3	2	3	5	2	4	3	2	4	3	5	5	3	5	2	4	5	2	4	4	4	3	2	4	2	2	3	2
12	0	0	4	0	0	0	0	0	2	0	0	4	0	0	0	0	0	0	0	1	0	1	1	0	3	3	3	3	3	3	3	3	0	0	2	0	0	2	3	2	4	1	2	2	1	1	1	2	4	1	3	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4
14	0	1	1	1	0	2	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	1	0	0	0	0	0	0	1	2	2	0	0	1	0	1	2	1	4	3	4	4	3	4	4	3	4	4	3	3	4	5	4	4	3	2	1	1	1	2	2	2	2	1	1
12	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	2	1	2	3	2	3	0	1	1	1	1	2	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	4	4	4	4	4	4	4	4	4	4
12	0	2	1	1	0	2	0	0	0	3	0	0	0	0	0	0	0	2	0	0	1	1	1	2	0	1	2	0	3	3	3	1	0	1	0	0	3	1	3	4	4	2	4	2	4	4	2	5	2	2	4	5	4	2	1	2	4	2	3	1	2	4	2	3	1	4
12	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	0	1	1	1	1	1	3	3	0	0	0	0	0	3	0	0	3	4	5	3	5	5	5	1	1	5	5	3	5	3	3	5	5	2	1	1	4	2	4	3	4	3	2
12	0	2	2	1	0	2	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	1	3	3	0	0	0	1	0	0	0	1	1	5	3	2	1	2	1	1	3	5	5	4	5	4	5	5	5	3	3	3	3	3	3	3	3	3	3
14	1	2	1	1	0	1	0	1	0	1	1	1	1	1	1	0	1	1	1	2	2	2	2	2	1	1	1	1	1	2	1	1	0	1	2	1	2	2	2	3	4	4	4	4	4	3	4	4	4	4	3	4	4	4	5	4	3	2	2	2	3	3	3	2	2	3
13	0	2	2	2	1	2	0	1	1	0	0	1	2	3	1	3	1	1	1	0	0	2	0	2	2	1	3	0	3	1	1	1	0	0	0	1	0	0	1	4	3	1	4	3	3	2	1	2	3	1	2	4	2	2	2	2	4	2	2	1	1	3	3	3	2	2
13	0	1	1	0	0	2	0	0	0	0	0	0	1	0	0	0	1	0	1	1	0	1	2	1	2	1	1	1	1	2	3	1	0	1	1	0	0	0	0	3	4	4	3	4	3	3	3	4	4	4	4	5	4	3	4	4	4	2	2	2	2	2	3	2	2	2
13	0	0	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	3	2	1	2	0	1	0	0	3	3	0	0	0	0	0	0	0	2	3	4	1	2	1	2	3	4	4	4	5	5	5	3	5	2	5	3	3	2	4	3	4	3	3	3	4
12	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	3	3	3	3	3	3	3	3	3	3	3	3	0	2	0	0	3	3	3	4	3	5	5	5	5	4	5	4	5	4	5	5	4	5	5	5	3	3	3	4	2	3	2	3	3	2
12	1	1	1	2	1	1	0	2	0	2	0	1	1	1	1	1	1	0	1	2	3	1	1	1	1	1	2	1	1	2	2	2	0	3	3	3	2	3	2	3	4	4	4	4	4	2	4	3	4	3	3	5	5	3	3	4	2	2	2	2	2	2	2	1	2	1
13	1	1	2	2	1	2	0	1	0	1	1	0	1	0	1	0	1	0	0	1	1	2	2	3	2	1	2	2	3	3	3	3	0	1	1	1	1	2	3	4	5	2	4	2	5	4	4	4	5	5	4	5	4	5	5	4	3	4	2	2	2	2	3	2	3	2
13	0	0	0	2	0	1	0	0	0	1	0	0	0	3	0	0	0	0	0	2	3	1	1	0	1	1	2	2	3	3	0	3	0	0	2	0	0	0	0	5	4	5	5	5	5	5	5	5	5	5	3	5	5	5	5	5	4	2	2	3	2	4	3	2	4	2
13	0	1	3	2	2	3	0	0	1	0	0	1	0	0	1	0	1	0	0	0	0	1	1	0	0	1	0	0	1	3	1	3	0	0	3	0	0	2	1	2	3	1	3	1	3	3	1	3	3	1	2	4	1	1	3	1	2	3	1	1	2	2	2	3	2	1
11	1	1	2	1	1	1	0	0	0	1	0	0	1	0	0	0	0	0	0	1	1	2	1	2	3	0	2	1	0	3	2	3	0	0	0	0	2	2	3	5	5	2	5	2	5	5	2	5	2	5	3	5	5	3	3	5	3	2	4	4	3	3	2	2	3	3
12	1	1	2	1	0	1	0	1	0	1	0	0	0	0	0	0	1	0	1	3	3	3	3	3	3	3	3	1	1	3	3	3	0	1	2	1	0	3	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	2	2	4	4	3	4	4	4	3
11	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1	3	3	3	3	3	3	2	3	3	2	3	0	0	1	1	1	2	3	4	5	5	5	5	5	5	5	4	5	5	5	5	4	4	4	5	4	4	3	4	4	4	4	4	4	3
13	0	1	2	1	0	1	0	0	0	0	0	1	0	0	0	0	1	0	0	3	3	3	3	2	1	2	1	3	2	3	3	3	0	2	3	2	3	3	3	5	5	5	5	5	5	4	5	5	5	5	5	5	5	5	5	5	3	2	2	3	1	3	2	2	4	3
12	1	1	2	1	0	1	0	0	0	1	1	0	1	1	1	0	0	1	0	2	3	3	3	2	1	3	2	3	2	3	1	3	0	1	0	2	1	1	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	4	3	2	2	2
12	0	2	1	1	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	2	1	1	3	0	0	0	0	0	0	1	3	4	3	3	5	3	3	3	3	3	3	3	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3
13	1	0	2	2	0	1	0	0	0	0	0	1	0	0	0	1	1	1	1	0	1	1	0	1	0	0	0	0	0	1	1	1	0	1	1	0	1	1	1	4	2	1	2	1	4	4	1	4	1	4	1	5	3	4	1	1	2	3	1	2	3	3	3	2	3	3
12	1	1	1	1	2	1	1	0	0	0	2	1	1	1	2	1	1	1	1	1	1	1	1	1	1	1	1	1	1	2	2	1	0	1	1	1	1	1	1	4	4	4	4	4	5	4	5	4	5	4	4	5	4	5	5	4	3	3	3	3	3	3	3	3	3	3
12	1	1	2	2	2	2	2	1	1	4	0	1	1	1	2	4	0	1	2	2	3	3	3	3	2	3	0	2	1	2	3	3	1	0	3	1	0	2	3	3	4	4	5	4	5	5	4	5	5	5	5	5	5	5	5	5	3	4	2	2	2	3	4	2	3	3
12	1	1	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	1	0	1	1	0	1	1	3	3	1	0	0	0	0	1	1	2	5	5	4	5	4	5	5	4	5	5	5	5	5	4	5	5	4	3	2	2	2	2	3	3	2	2	3
12	0	1	1	1	0	1	0	0	0	0	0	1	0	1	0	0	0	0	0	3	1	1	0	0	3	3	3	0	2	3	1	1	0	0	0	0	1	1	0	5	4	1	4	1	5	4	1	5	5	1	4	5	3	5	5	3	4	4	4	4	4	4	4	4	4	4
13	0	2	3	2	3	2	2	2	0	1	2	1	2	1	2	1	2	0	2	1	2	2	2	1	0	2	2	1	1	2	0	2	1	2	1	1	2	2	3	5	4	3	3	3	4	3	4	3	3	4	4	4	3	3	4	2	3	2	3	2	3	2	2	2	3	3
12	0	4	4	2	0	4	0	0	2	4	4	4	4	4	4	0	4	4	4	3	0	2	3	0	3	0	0	3	1	3	0	3	0	2	3	2	2	3	0	1	2	1	1	1	1	1	5	1	1	1	3	1	1	1	1	1	1	1	4	4	1	3	2	1	1	1
12	0	1	0	1	2	2	0	1	0	1	0	2	4	4	1	2	0	0	1	3	1	1	0	0	3	3	0	1	1	0	3	3	0	0	0	0	1	0	3	1	2	1	2	2	2	2	2	2	3	2	3	4	2	3	3	2	1	1	1	1	1	1	1	1	1	1
12	1	0	1	1	0	2	1	0	0	0	0	1	0	0	0	1	0	0	0	3	2	3	3	3	3	3	2	3	2	3	3	2	0	0	2	0	2	2	3	3	4	5	4	4	3	4	5	5	5	5	4	5	5	5	5	4	4	3	3	4	3	4	4	4	4	4
11	1	1	3	1	1	4	1	1	1	1	1	2	3	3	3	2	2	0	1	2	0	1	1	0	3	3	0	1	1	3	1	1	0	0	0	0	1	1	1	3	3	1	3	1	3	4	2	5	1	2	1	3	4	3	2	3	4	4	1	4	4	4	3	3	3	3
12	0	0	3	4	4	3	1	4	1	1	0	0	0	0	0	0	4	0	0	3	3	2	1	0	0	1	0	0	0	3	0	0	3	3	3	0	3	3	0	5	1	1	5	1	5	5	1	5	5	5	1	3	5	5	5	1	1	1	2	1	1	1	1	4	4	4
11	1	2	3	1	0	0	0	0	0	1	0	1	0	0	0	0	1	0	0	0	0	3	3	0	3	0	1	2	1	0	0	0	0	0	0	0	3	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	4	4	4	1	1	1	1	1	1	4
13	0	1	1	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	2	2	2	3	1	2	1	1	3	1	3	0	0	0	0	2	0	0	4	4	3	5	4	4	4	4	4	4	5	5	5	4	4	4	5	1	1	1	2	2	1	1	2	2	2
12	0	0	0	0	0	1	0	0	3	0	0	0	4	4	0	0	0	0	4	1	0	0	0	1	2	1	0	0	0	3	1	2	0	3	0	1	2	2	0	1	1	1	1	1	1	1	1	1	2	3	1	4	1	1	1	1	3	4	2	4	4	4	4	4	4	4
12	1	1	2	1	1	1	1	1	0	1	0	0	1	1	1	0	1	0	0	2	2	1	2	0	2	1	2	1	2	3	2	2	0	0	0	0	3	1	1	3	2	4	4	4	4	5	4	5	4	4	4	5	2	3	4	4	2	2	2	2	2	2	2	2	2	2
12	0	3	0	2	1	1	0	1	0	0	1	0	1	1	1	1	0	1	0	0	1	1	1	1	2	1	1	1	0	1	2	0	1	2	1	0	2	1	0	5	5	5	5	5	5	3	4	5	3	4	4	5	3	4	1	3	1	1	1	2	2	1	2	1	2	1
12	1	2	2	4	2	4	0	1	3	1	1	1	0	0	1	0	1	1	1	1	3	2	1	2	1	1	2	1	1	2	3	3	0	1	3	0	1	1	2	4	2	2	3	3	3	3	3	3	3	3	3	4	5	2	2	4	2	2	2	2	2	1	2	2	2	1
13	1	1	1	2	0	2	0	2	1	3	0	1	1	1	1	2	0	0	0	2	1	1	1	2	3	1	0	1	0	0	2	0	2	2	3	0	2	0	2	5	1	4	5	1	2	2	2	4	5	5	1	5	3	5	5	1	4	4	3	4	4	4	4	2	4	4
12	1	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	0	0	1	2	1	2	2	1	1	1	2	1	1	2	2	1	1	1	0	0	1	1	5	4	5	5	5	5	5	5	5	5	5	3	4	3	5	5	3	4	2	3	2	4	4	4	2	3	3
12	0	3	3	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	2	2	2	3	3	3	3	3	3	3	3	3	3	3	3	3	5	5	4	3	3	5	5	4	4	4	4	4	2	2	5	5	5	4	3	3	4	2	3	2	4	4	4
11	1	1	2	1	1	2	0	0	0	1	0	1	1	0	0	1	1	1	0	1	1	1	1	1	0	1	1	1	1	1	1	2	0	0	1	0	0	1	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	2	2	2	2	2	2	2	2	2	3
13	0	3	2	1	1	3	1	2	0	0	0	0	0	0	1	0	0	0	0	1	2	3	1	0	3	3	3	1	3	2	3	1	0	0	2	1	2	0	2	5	3	3	5	5	4	3	2	3	5	3	2	5	4	5	4	3	3	1	2	4	2	3	4	2	2	2
12	1	0	2	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	3	3	3	3	2	0	3	0	3	0	1	0	0	1	0	1	0	0	4	4	1	4	1	5	3	1	4	1	3	4	5	4	1	3	4	2	3	2	4	2	2	3	2	2	4
13	0	2	1	2	1	3	0	1	0	0	0	1	1	1	2	2	1	0	2	1	2	1	1	1	1	2	3	1	3	1	2	2	0	1	1	2	1	1	3	3	4	5	4	5	4	3	5	3	4	4	4	5	4	4	4	4	3	3	2	3	4	4	2	2	4	3
12	0	1	2	2	0	2	0	0	0	0	0	0	0	1	1	0	0	0	0	1	1	3	2	2	2	1	1	1	0	2	2	1	0	0	1	0	2	1	3	4	4	3	4	3	4	3	3	3	4	4	4	4	4	4	4	4	2	2	1	2	3	3	3	3	4	2
11	0	2	2	1	0	3	0	0	0	1	0	0	0	0	0	0	0	0	0	0	2	1	1	2	2	1	1	1	2	3	0	1	0	0	1	1	2	2	3	4	5	4	3	4	3	4	5	5	4	4	4	4	4	5	5	4	3	2	1	2	3	2	3	2	2	2
12	0	2	1	1	0	2	1	0	0	0	0	1	0	1	1	0	0	0	0	3	3	3	3	2	2	2	2	3	3	3	3	1	0	1	2	2	3	3	3	5	5	5	5	5	5	5	4	5	4	3	4	5	5	4	5	4	3	2	3	2	3	2	2	2	1	3
13	0	0	3	1	1	4	0	0	0	0	0	2	1	1	2	0	0	0	0	3	3	3	3	1	3	2	3	1	1	3	2	0	0	0	2	0	0	0	0	4	3	3	5	3	5	5	3	5	3	3	1	5	5	4	4	5	2	3	2	3	3	3	3	2	3	3
13	0	3	1	3	2	3	2	1	0	2	1	2	0	0	0	0	2	1	2	1	0	0	0	1	3	0	1	1	2	0	0	3	0	3	2	0	0	3	3	2	1	1	3	1	2	1	3	1	2	5	1	5	1	1	1	1	2	4	2	1	1	3	2	1	2	1
12	0	2	2	2	1	2	1	1	0	0	1	1	0	0	0	0	0	1	0	2	1	3	1	1	1	2	2	1	1	1	2	3	0	0	1	0	1	0	2	4	3	4	5	4	4	4	3	4	4	3	3	5	4	5	4	4	3	2	3	2	1	3	3	2	2	1
13	0	1	3	3	0	2	0	1	1	1	1	0	0	0	0	0	2	0	1	0	0	0	0	0	2	0	2	1	2	0	1	0	0	3	3	3	2	2	2	4	4	4	4	4	4	3	3	3	3	3	4	5	5	4	4	4	2	2	2	2	2	2	2	2	2	1
12	0	1	0	1	1	3	0	0	0	0	1	1	0	0	0	1	0	1	2	2	0	1	1	3	0	0	0	0	2	0	0	1	0	3	2	0	3	3	3	1	1	1	1	1	1	1	4	4	4	3	1	5	1	4	1	1	2	2	1	3	1	2	2	2	3	1
12	1	3	3	3	1	4	0	1	1	1	2	2	4	3	3	0	3	2	3	2	3	2	3	3	2	1	3	2	2	3	3	3	1	1	3	2	3	3	3	2	5	5	3	5	4	3	5	5	5	1	5	5	5	3	4	5	4	3	2	2	3	3	2	2	3	1
13	1	2	1	2	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2	1	3	1	1	2	1	2	1	1	0	0	0	0	1	1	0	1	4	5	5	4	5	5	4	5	4	4	5	5	5	4	4	4	4	3	2	2	2	2	3	2	2	4	3
12	1	1	1	0	1	1	1	1	3	0	1	1	2	2	0	4	0	0	0	2	1	2	1	1	3	1	0	0	2	0	1	1	0	2	3	0	1	2	2	2	4	3	2	1	1	1	2	2	1	3	3	1	3	1	1	3	3	4	4	4	4	4	4	3	3	3
12	0	1	1	1	2	1	0	1	0	2	0	2	1	1	0	0	0	0	0	0	2	3	2	2	2	2	1	1	2	3	2	3	0	1	1	1	1	3	2	5	4	5	5	5	5	3	5	5	5	4	5	5	5	2	3	5	3	2	3	3	4	4	4	3	4	3
12	1	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	3	2	3	3	3	3	1	1	1	1	3	3	0	0	0	3	1	0	1	0	4	5	3	3	3	5	5	5	5	5	5	5	5	5	5	5	5	4	4	1	4	4	4	4	4	4	4
12	1	1	2	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	3	0	3	3	3	2	2	0	3	3	3	0	0	0	0	3	0	3	0	3	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	5	3	3	3	3	3	3	3	3	3	3
13	0	4	2	4	1	1	0	2	4	0	0	0	0	0	0	0	0	0	0	0	1	1	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	2	2	1	1	1	1	1	1	2	2	5	1	1	1	1	4	4	4	4	4	2	3	1	3	2
12	1	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	3	2	1	3	1	2	2	2	2	1	2	1	0	1	1	0	2	0	1	3	4	4	4	4	4	4	5	4	4	3	4	5	4	4	4	4	3	2	2	3	1	2	2	2	2	2
13	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	3	0	0	1	3	2	2	1	3	1	0	0	0	0	0	3	1	1	4	4	4	4	4	4	4	4	4	4	3	3	5	5	5	5	4	3	2	3	3	3	3	3	3	3	3
12	1	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	2	3	2	3	3	2	1	2	1	3	3	3	0	0	1	0	1	0	3	5	3	3	5	5	5	5	4	5	5	5	4	5	5	5	5	4	4	3	3	2	2	2	3	4	3	3
