141,141,68.8,1,.,.,9
169,158,68.8,0,.,.,9
137,164,68.8,1,.,.,9
172,160,68.8,0,.,.,9
154,170,68.8,0,.,.,9
158,162,68.8,0,.,.,9
134,142,68.8,0,.,.,9
154,132,68.8,0,.,.,9
171,179,68.8,0,.,.,9
155,154,68.8,0,.,.,9
172,172,68.8,1,.,.,9
153,146,68.8,1,.,.,9
148,147,68.8,1,.,.,9
159,167,68.8,1,.,.,9
179,169,68.8,0,.,.,9
178,156,68.8,0,.,.,9
162,174,68.8,0,.,.,9
152,149,68.8,0,.,.,9
165,153,68.8,0,.,.,9
156,145,68.8,0,.,.,9
160,161,68.8,0,.,.,9
153,162,68.8,0,.,.,9
153,150,68.8,1,.,.,9
145,132,68.8,0,.,.,9
171,158,68.8,1,.,.,9
168,169,68.8,1,.,.,9
163,167,68.8,1,.,.,9
150,154,68.8,1,.,.,9
129,155,68.8,0,.,.,9
159,167,68.8,1,.,.,9
172,183,68.8,1,.,.,9
173,168,68.8,0,.,.,9
160,140,68.8,0,.,.,9
166,148,68.8,0,.,.,9
176,161,68.8,1,.,.,9
115,126,68.8,0,.,.,9
151,131,68.8,0,.,.,9
163,160,68.8,0,.,.,9
166,154,68.8,0,.,.,9
155,167,68.8,0,.,.,9
164,147,68.8,0,1,0,9
163,162,68.8,0,.,.,9
176,184,68.8,1,1,0,9
165,181,68.8,1,2,1,9
171,172,68.8,0,.,.,9
145,162,68.8,0,.,.,9
139,130,68.8,0,.,.,9
145,147,68.8,1,.,.,9
157,142,68.8,0,.,.,9
107,123,68.8,0,.,.,9
171,149,68.8,0,.,.,9
163,139,68.8,1,.,.,9
151,148,68.8,1,.,.,9
145,133,68.8,1,.,.,9
139,152,68.8,1,.,.,9
125,136,68.8,1,.,.,9
140,145,68.8,1,.,.,9
140,152,68.8,1,.,.,9
136,137,68.8,1,.,.,9
145,137,68.8,0,.,.,9
125,116,68.8,0,.,.,9
147,150,68.8,0,.,.,9
153,145,68.8,0,.,.,9
135,136,68.8,1,.,.,9
127,159,68.8,1,.,.,9
137,142,68.8,0,.,.,9
131,139,68.8,1,.,.,9
158,141,68.8,1,.,.,9
138,126,68.8,1,.,.,9
140,143,68.8,1,.,.,9
167,157,68.8,0,.,.,9
132,147,68.8,1,.,.,9
133,142,68.8,1,.,.,9
124,109,68.8,0,.,.,9
149,148,68.8,1,.,.,9
140,151,68.8,1,.,.,9
144,141,68.8,0,.,.,9
138,116,68.8,0,.,.,9
127,136,68.8,0,.,.,9
141,151,68.8,0,.,.,9
139,141,68.8,1,.,.,9
127,141,68.8,1,.,.,9
125,146,68.8,1,.,.,9
137,158,68.8,1,.,.,9
150,158,68.8,1,.,.,9
142,153,68.8,1,.,.,9
139,130,68.8,1,.,.,9
125,146,68.8,1,.,.,9
135,144,68.8,1,.,.,9
139,139,68.8,1,.,.,9
156,156,68.8,1,.,.,9
179,164,68.8,1,.,.,9
137,132,68.8,1,.,.,9
157,159,68.8,1,.,.,9
155,130,68.8,1,.,.,9
158,160,68.8,0,.,.,9
149,148,68.8,1,.,.,9
161,118,68.8,0,.,.,9
132,120,68.8,0,.,.,9
161,158,68.8,1,.,.,9
160,161,68.8,1,.,.,9
149,168,68.8,1,.,.,9
159,159,68.8,1,.,.,9
141,152,68.8,1,.,.,9
159,159,68.8,0,.,.,9
164,166,68.8,0,1,0,9
139,144,68.8,0,.,.,9
135,143,68.8,1,.,.,9
152,107,68.8,1,.,.,9
170,163,68.8,1,1,0,9
169,184,68.8,0,.,.,9
208,197,68.8,0,1,0,9
160,153,68.8,0,.,.,9
201,200,68.8,0,2,1,9
204,208,68.8,1,2,1,9
193,185,68.8,1,1,0,9
187,194,68.8,0,2,1,9
152,170,68.8,1,.,.,9
227,217,68.8,1,2,1,9
193,180,68.8,1,1,0,9
173,156,68.8,0,2,1,9
202,196,68.8,1,1,0,9
201,181,68.8,0,2,1,9
213,206,68.8,0,2,1,9
147,145,68.8,1,1,0,9
192,182,68.8,1,1,0,9
173,176,68.8,0,2,1,9
193,190,68.8,0,2,1,9
152,167,68.8,1,1,0,9
159,172,68.8,0,1,0,9
207,206,68.8,1,3,1,9
212,214,68.8,0,3,1,9
204,190,68.8,0,2,1,9
183,161,68.8,1,1,0,9
196,185,68.8,0,1,0,9
207,198,68.8,0,3,1,9
205,184,68.8,1,2,1,9
189,195,68.8,1,1,0,9
201,200,68.8,0,2,1,9
220,214,68.8,0,3,1,9
188,192,68.8,1,2,1,9
194,174,68.8,1,1,0,9
214,194,68.8,1,2,1,9
195,193,68.8,1,2,1,9
208,202,68.8,0,3,1,9
203,184,68.8,1,2,1,9
187,189,68.8,0,2,1,9
174,172,68.8,1,2,1,9
208,200,68.8,0,2,1,9
177,185,68.8,0,1,0,9
191,184,68.8,1,2,1,9
208,202,68.8,1,2,1,9
147,158,68.8,1,1,0,9
211,197,68.8,0,2,1,9
202,203,68.8,0,2,1,9
186,185,68.8,1,2,1,9
197,201,68.8,1,2,1,9
201,206,68.8,1,1,0,9
190,182,72.8,0,1,0,10
211,198,72.8,1,1,0,10
161,148,72.8,0,1,0,10
201,190,72.8,0,2,1,10
212,206,72.8,1,1,0,10
213,205,72.8,0,1,0,10
207,211,72.8,1,1,0,10
238,247,72.8,0,3,1,10
230,215,72.8,1,2,1,10
221,211,72.8,0,1,0,10
197,210,72.8,1,1,0,10
213,220,72.8,0,1,0,10
227,223,72.8,0,1,0,10
253,239,72.8,0,2,1,10
216,204,72.8,1,2,1,10
224,239,72.8,0,2,1,10
245,222,72.8,0,2,1,10
229,221,72.8,1,2,1,10
260,250,72.8,1,3,1,10
203,216,72.8,0,2,1,10
216,224,72.8,0,2,1,10
228,222,72.8,0,2,1,10
213,213,72.8,0,2,1,10
170,171,72.8,0,1,0,10
185,187,72.8,0,1,0,10
219,202,72.8,1,2,1,10
178,202,72.8,0,1,0,10
216,208,72.8,1,2,1,10
203,215,72.8,0,2,1,10
226,209,72.8,1,2,1,10
195,180,72.8,0,1,0,10
192,174,72.8,0,1,0,10
204,199,72.8,1,2,1,10
210,187,72.8,1,2,1,10
199,197,72.8,0,1,0,10
189,197,72.8,1,2,1,10
161,178,72.8,1,1,0,10
194,172,72.8,0,1,0,10
214,214,72.8,0,2,1,10
184,181,72.8,1,1,0,10
192,186,72.8,1,1,0,10
225,220,72.8,0,1,0,10
213,195,72.8,0,1,0,10
168,159,72.8,1,1,0,10
180,192,72.8,1,1,0,10
170,175,72.8,0,1,0,10
177,185,72.8,0,1,0,10
193,188,72.8,1,2,1,10
183,160,72.8,1,1,0,10
158,170,72.8,0,1,0,10
173,176,72.8,0,1,0,10
179,178,72.8,1,2,1,10
177,182,72.8,0,1,0,10
219,203,72.8,1,2,1,10
145,172,72.8,0,1,0,10
185,166,72.8,1,1,0,10
194,190,72.8,0,1,0,10
196,210,72.8,1,1,0,10
239,216,72.8,1,2,1,10
193,190,72.8,0,1,0,10
199,213,72.8,0,2,1,10
176,178,72.8,1,2,1,10
199,169,72.8,0,2,1,10
176,169,72.8,1,2,1,10
207,193,72.8,1,3,1,10
190,179,72.8,1,2,1,10
179,172,72.8,1,2,1,10
186,186,72.8,1,1,0,10
202,190,72.8,0,1,0,10
160,171,72.8,1,1,0,10
153,167,72.8,0,1,0,10
167,167,72.8,0,1,0,10
167,161,72.8,0,1,0,10
197,201,72.8,1,2,1,10
218,206,72.8,0,1,0,10
204,211,72.8,0,1,0,10
182,175,72.8,0,1,0,10
172,166,72.8,0,1,0,10
192,191,72.8,1,1,0,10
220,214,72.8,1,2,1,10
221,233,72.8,0,1,0,10
245,233,72.8,1,2,1,10
177,181,72.8,0,1,0,10
192,180,72.8,1,2,1,10
242,231,72.8,0,2,1,10
148,143,72.8,1,1,0,10
131,155,72.8,1,1,0,10
160,155,72.8,0,1,0,10
210,205,72.8,0,1,0,10
173,167,72.8,1,1,0,10
195,198,72.8,1,1,0,10
205,202,72.8,0,2,1,10
214,201,72.8,1,2,1,10
175,176,72.8,1,1,0,10
190,196,72.8,1,1,0,10
169,176,72.8,1,1,0,10
219,208,72.8,1,2,1,10
206,193,72.8,1,1,0,10
159,170,72.8,1,1,0,10
218,199,72.8,1,1,0,10
201,191,72.8,1,1,0,10
199,198,72.8,1,1,0,10
215,215,72.8,1,1,0,10
202,213,72.8,0,1,0,10
197,199,72.8,1,1,0,10
220,222,72.8,1,1,0,10
220,227,72.8,1,2,1,10
237,232,72.8,1,2,1,10
214,228,72.8,1,1,0,10
231,205,72.8,1,2,1,10
181,189,72.8,1,1,0,10
193,211,72.8,1,1,0,10
191,200,72.8,0,1,0,10
190,197,72.8,1,1,0,10
229,220,72.8,1,2,1,10
239,240,72.8,0,2,1,10
233,231,72.8,0,2,1,10
230,229,72.8,0,2,1,10
234,210,72.8,1,2,1,10
214,218,72.8,1,2,1,10
194,187,72.8,0,1,0,10
216,208,72.8,1,2,1,10
210,201,72.8,0,1,0,10
191,182,72.8,0,2,1,10
229,205,72.8,1,2,1,10
182,199,72.8,0,1,0,10
183,201,72.8,0,1,0,10
205,201,72.8,0,1,0,10
207,214,72.8,0,2,1,10
195,189,72.8,1,1,0,10
213,210,72.8,0,2,1,10
175,186,72.8,1,1,0,10
215,187,72.8,0,2,1,10
193,162,72.8,1,1,0,10
208,203,72.8,1,2,1,10
192,184,72.8,1,1,0,10
195,198,72.8,0,1,0,10
189,182,72.8,1,1,0,10
203,184,72.8,1,1,0,10
194,172,72.8,1,1,0,10
173,185,72.8,1,1,0,10
197,183,72.8,0,2,1,10
176,184,72.8,1,1,0,10
177,148,72.8,1,1,0,10
192,193,72.8,0,2,1,10
158,145,72.8,0,1,0,10
174,187,72.8,0,1,0,10
231,223,72.8,0,2,1,10
222,203,72.8,1,1,0,10
189,184,72.8,0,1,0,10
219,212,72.8,0,2,1,10
228,214,72.8,0,2,1,10
221,211,72.8,0,2,1,10
152,168,72.8,0,1,0,10
174,154,72.8,1,1,0,10
207,197,72.8,1,1,0,10
236,226,72.8,1,2,1,10
208,203,72.8,0,1,0,10
202,207,72.8,1,1,0,10
198,218,72.8,1,1,0,10
189,190,72.8,0,1,0,10
208,203,72.8,0,1,0,10
178,165,72.8,1,1,0,10
205,198,72.8,0,2,1,10
216,213,72.8,1,2,1,10
195,203,72.8,1,1,0,10
190,207,72.8,0,1,0,10
191,192,72.8,1,1,0,10
222,219,72.8,1,2,1,10
200,191,72.8,1,2,1,10
198,177,72.8,1,1,0,10
218,211,72.8,1,1,0,10
203,202,72.8,1,1,0,10
221,200,72.8,1,1,0,10
165,162,72.8,1,1,0,10
213,190,72.8,0,2,1,10
175,188,72.8,1,1,0,10
205,223,72.8,0,2,1,10
210,204,72.8,1,2,1,10
191,182,72.8,1,1,0,10
227,222,72.8,0,2,1,10
183,184,72.8,0,1,0,10
199,179,72.8,1,1,0,10
226,236,72.8,1,2,1,10
201,188,72.8,0,2,1,10
207,217,72.8,0,1,0,10
218,221,72.8,0,2,1,10
203,209,72.8,0,1,0,10
238,230,72.8,0,2,1,10
227,216,72.8,0,2,1,10
189,217,72.8,0,1,0,10
239,236,72.8,1,2,1,10
231,216,72.8,1,2,1,10
207,205,72.8,0,2,1,10
194,208,72.8,1,1,0,10
211,227,72.8,0,2,1,10
167,164,72.8,1,1,0,10
192,192,72.8,1,1,0,10
217,230,72.8,1,1,0,10
196,207,72.8,0,1,0,10
175,174,72.8,0,2,1,10
173,173,72.8,0,1,0,10
192,178,72.8,0,2,1,10
227,199,72.8,0,2,1,10
211,223,72.8,1,1,0,10
197,184,72.8,0,2,1,10
163,181,72.8,0,1,0,10
197,199,72.8,1,2,1,10
205,189,72.8,0,1,0,10
189,195,72.8,0,1,0,10
208,205,72.8,1,1,0,10
203,191,72.8,0,2,1,10
181,206,72.8,0,1,0,10
170,168,72.8,1,1,0,10
209,214,72.8,1,1,0,10
189,195,16.2,0,1,0,11
213,221,16.2,1,1,0,11
221,223,16.2,1,2,1,11
224,185,16.2,1,2,1,11
215,219,16.2,1,1,0,11
188,196,16.2,1,1,0,11
224,205,16.2,1,2,1,11
181,168,16.2,0,2,1,11
240,222,16.2,0,2,1,11
222,231,16.2,1,1,0,11
255,230,16.2,0,3,1,11
193,199,16.2,1,1,0,11
192,176,16.2,0,2,1,11
218,224,16.2,0,1,0,11
195,201,16.2,1,1,0,11
224,222,16.2,0,2,1,11
227,214,16.2,1,2,1,11
230,221,16.2,0,2,1,11
205,188,16.2,0,2,1,11
194,197,16.2,0,1,0,11
184,170,16.2,1,2,1,11
192,197,16.2,0,1,0,11
248,253,16.2,0,3,1,11
210,240,16.2,0,2,1,11
227,223,16.2,1,1,0,11
196,220,16.2,1,2,1,11
218,212,16.2,1,2,1,11
203,197,16.2,1,2,1,11
229,225,16.2,0,2,1,11
206,201,16.2,1,1,0,11
154,175,16.2,1,1,0,11
175,156,16.2,1,1,0,11
203,216,16.2,1,1,0,11
185,191,16.2,1,2,1,11
228,224,16.2,1,2,1,11
197,212,16.2,0,1,0,11
202,202,16.2,0,1,0,11
210,202,16.2,1,2,1,11
182,183,16.2,1,2,1,11
175,171,16.2,0,1,0,11
265,245,16.2,1,3,1,11
221,231,16.2,0,2,1,11
219,203,16.2,0,2,1,11
186,162,16.2,1,1,0,11
210,188,16.2,1,1,0,11
200,190,16.2,0,2,1,11
212,217,16.2,1,2,1,11
154,167,16.2,1,1,0,11
251,240,16.2,0,2,1,11
195,211,16.2,0,1,0,11
219,217,16.2,1,2,1,11
192,184,16.2,0,2,1,11
203,196,16.2,1,1,0,11
161,168,16.2,0,1,0,11
227,238,16.2,1,2,1,11
228,223,16.2,1,2,1,11
205,215,16.2,0,1,0,11
237,249,16.2,0,2,1,11
246,232,16.2,1,2,1,11
229,217,16.2,1,2,1,11
230,239,16.2,1,2,1,11
212,207,16.2,0,2,1,11
210,216,16.2,0,2,1,11
213,213,16.2,1,2,1,11
226,229,16.2,0,2,1,11
217,196,16.2,0,1,0,11
210,222,16.2,1,2,1,11
227,244,16.2,0,2,1,11
238,226,16.2,1,2,1,11
237,225,16.2,1,2,1,11
225,214,16.2,0,2,1,11
209,199,16.2,1,2,1,11
236,215,16.2,1,2,1,11
194,180,16.2,1,1,0,11
218,199,16.2,1,2,1,11
225,202,16.2,0,2,1,11
197,182,16.2,0,1,0,11
202,204,16.2,0,2,1,11
241,223,16.2,0,3,1,11
210,202,16.2,0,2,1,11
212,205,16.2,1,2,1,11
211,194,16.2,0,2,1,11
170,169,16.2,1,1,0,11
202,190,16.2,1,1,0,11
189,203,16.2,0,2,1,11
183,185,16.2,1,1,0,11
221,226,16.2,0,3,1,11
187,214,16.2,1,2,1,11
177,177,16.2,0,1,0,11
219,219,16.2,1,2,1,11
165,149,16.2,0,1,0,11
213,220,16.2,0,2,1,11
204,199,16.2,0,1,0,11
187,193,16.2,1,1,0,11
218,211,16.2,0,2,1,11
207,209,16.2,0,2,1,11
206,189,16.2,0,1,0,11
214,202,16.2,0,2,1,11
186,194,16.2,1,2,1,11
145,167,16.2,0,1,0,11
217,203,16.2,1,2,1,11
232,222,16.2,0,3,1,11
211,189,16.2,0,2,1,11
214,189,16.2,1,2,1,11
220,188,16.2,1,2,1,11
202,189,16.2,1,1,0,11
219,221,16.2,1,2,1,11
191,196,16.2,1,1,0,11
224,210,16.2,0,2,1,11
217,205,16.2,1,2,1,11
211,206,16.2,0,2,1,11
163,146,16.2,0,1,0,11
220,232,16.2,1,2,1,11
195,195,16.2,0,1,0,11
221,188,16.2,1,2,1,11
173,174,16.2,0,1,0,11
200,189,16.2,1,2,1,11
185,193,16.2,1,2,1,11
164,170,16.2,0,1,0,11
197,195,16.2,1,2,1,11
214,201,16.2,1,2,1,11
219,204,16.2,1,3,1,11
181,174,16.2,1,2,1,11
177,174,16.2,1,2,1,11
216,222,16.2,0,3,1,11
206,210,16.2,1,2,1,11
217,233,16.2,0,3,1,11
207,201,16.2,1,2,1,11
196,200,16.2,1,2,1,11
230,216,16.2,1,3,1,11
145,160,16.2,1,1,0,11
228,219,16.2,0,1,0,11
162,157,16.2,0,1,0,11
163,152,16.2,0,1,0,11
213,203,16.2,0,2,1,11
174,147,16.2,0,1,0,11
142,144,16.2,0,1,0,11
199,208,16.2,1,2,1,11
172,168,16.2,1,1,0,11
209,220,16.2,0,2,1,11
185,191,16.2,0,1,0,11
170,162,16.2,0,1,0,11
215,223,16.2,0,3,1,11
221,218,16.2,0,3,1,11
172,177,16.2,0,1,0,11
184,178,16.2,0,2,1,11
176,173,16.2,1,1,0,11
168,175,16.2,1,2,1,11
223,220,16.2,1,2,1,11
194,216,16.2,0,2,1,11
197,179,16.2,1,1,0,11
204,190,16.2,0,2,1,11
173,191,16.2,0,1,0,11
173,177,16.2,1,1,0,11
190,188,16.2,1,2,1,11
179,169,16.2,1,1,0,11
202,197,16.2,0,2,1,11
188,176,16.2,1,1,0,11
210,194,16.2,0,2,1,11
213,213,16.2,0,3,1,11
196,192,16.2,1,2,1,11
156,164,16.2,0,1,0,11
186,192,16.2,1,3,1,11
196,177,16.2,0,2,1,11
179,163,16.2,0,1,0,11
158,145,16.2,1,1,0,11
189,182,16.2,1,3,1,11
169,181,16.2,1,1,0,11
175,185,16.2,0,2,1,11
175,181,16.2,1,2,1,11
161,158,16.2,0,1,0,11
164,145,16.2,0,1,0,11
155,169,16.2,1,1,0,11
197,204,16.2,1,3,1,11
241,217,16.2,0,2,1,11
139,155,16.2,1,1,0,11
195,212,16.2,1,1,0,11
135,157,16.2,1,1,0,11
219,225,16.2,0,2,1,11
195,187,16.2,1,1,0,11
167,182,16.2,1,2,1,11
237,243,16.2,0,3,1,11
221,222,16.2,0,1,0,11
208,199,16.2,1,2,1,11
156,166,16.2,1,1,0,11
230,229,16.2,1,2,1,11
221,202,16.2,0,2,1,11
192,190,16.2,1,2,1,11
176,181,16.2,0,1,0,11
140,158,16.2,0,1,0,11
188,176,16.2,0,1,0,11
202,199,16.2,1,2,1,11
173,155,16.2,0,1,0,11
206,191,16.2,1,2,1,11
217,220,16.2,0,2,1,11
206,229,16.2,0,2,1,11
212,208,16.2,0,1,0,11
217,205,16.2,1,2,1,11
223,223,16.2,1,2,1,11
201,191,16.2,1,1,0,11
218,224,16.2,1,1,0,11
164,183,16.2,1,1,0,11
219,218,16.2,1,1,0,11
203,197,16.2,1,1,0,11
177,169,16.2,1,1,0,11
191,207,16.2,0,1,0,11
166,162,16.2,1,1,0,11
231,223,16.2,0,2,1,11
206,186,16.2,0,1,0,11
207,201,16.2,1,2,1,11
224,220,16.2,0,1,0,11
216,229,16.2,1,1,0,11
254,249,16.2,1,2,1,11
207,195,16.2,0,1,0,11
232,217,16.2,0,2,1,11
186,197,16.2,0,1,0,11
181,195,16.2,0,2,1,11
226,192,16.2,1,2,1,11
211,223,16.2,0,2,1,11
202,205,16.2,1,3,1,11
183,178,16.2,0,1,0,11
216,208,16.2,0,1,0,11
255,241,16.2,0,3,1,11
217,217,16.2,1,2,1,11
236,241,16.2,0,3,1,11
222,214,16.2,0,2,1,11
203,193,16.2,0,3,1,11
219,204,16.2,1,3,1,11
180,194,16.2,0,1,0,11
226,230,16.2,1,2,1,11
210,208,16.2,0,2,1,11
204,209,16.2,1,1,0,11
192,174,16.2,0,2,1,11
207,221,16.2,1,1,0,11
195,193,16.2,0,1,0,11
198,199,16.2,0,1,0,11
161,168,16.2,0,1,0,11
158,164,16.2,0,1,0,11
263,254,16.2,1,3,1,11
229,222,16.2,0,2,1,11
201,208,16.2,0,1,0,11
214,198,16.2,1,1,0,11
202,217,16.2,1,1,0,11
215,216,16.2,0,2,1,11
220,218,16.2,0,2,1,11
202,181,16.2,1,1,0,11
221,213,16.2,0,2,1,11
218,218,16.2,0,2,1,11
211,210,16.2,0,1,0,11
194,218,16.2,0,2,1,11
210,196,16.2,1,2,1,11
205,180,16.2,0,1,0,11
301,274,16.2,0,3,1,11
220,214,16.2,1,2,1,11
212,236,16.2,1,2,1,11
221,243,16.2,0,2,1,11
212,195,16.2,0,2,1,11
216,196,16.2,0,3,1,11
231,215,16.1,1,2,1,12
200,208,16.1,1,2,1,12
198,208,16.1,0,2,1,12
214,214,16.1,0,3,1,12
220,202,16.1,0,2,1,12
181,185,16.1,0,2,1,12
170,185,16.1,1,2,1,12
207,221,16.1,0,2,1,12
164,175,16.1,0,1,0,12
167,176,16.1,0,1,0,12
193,210,16.1,1,2,1,12
156,162,16.1,1,1,0,12
239,218,16.1,0,2,1,12
232,228,16.1,1,3,1,12
231,207,16.1,0,2,1,12
195,204,16.1,1,1,0,12
216,220,16.1,1,2,1,12
225,198,16.1,0,1,0,12
207,210,16.1,0,2,1,12
221,219,16.1,0,3,1,12
216,218,16.1,1,3,1,12
194,194,16.1,1,2,1,12
207,163,16.1,1,2,1,12
223,232,16.1,1,3,1,12
202,191,16.1,1,2,1,12
202,199,16.1,1,2,1,12
178,168,16.1,1,2,1,12
192,189,16.1,0,2,1,12
192,203,16.1,1,2,1,12
210,200,16.1,0,3,1,12
217,209,16.1,1,3,1,12
207,201,16.1,1,2,1,12
197,172,16.1,1,3,1,12
211,198,16.1,0,3,1,12
207,213,16.1,1,2,1,12
211,209,16.1,0,2,1,12
219,200,16.1,0,2,1,12
216,208,16.1,0,2,1,12
227,226,16.1,0,3,1,12
243,220,16.1,1,3,1,12
210,192,16.1,1,2,1,12
232,222,16.1,0,2,1,12
215,199,16.1,0,3,1,12
209,204,16.1,0,2,1,12
213,199,16.1,1,2,1,12
209,215,16.1,0,2,1,12
210,193,16.1,1,2,1,12
228,191,16.1,0,2,1,12
221,218,16.1,0,2,1,12
202,194,16.1,0,2,1,12
197,184,16.1,0,2,1,12
199,191,16.1,1,2,1,12
177,175,16.1,1,2,1,12
192,182,16.1,1,2,1,12
209,216,16.1,1,3,1,12
201,189,16.1,1,2,1,12
200,207,16.1,1,2,1,12
244,254,16.1,0,3,1,12
184,176,16.1,1,3,1,12
196,202,16.1,1,3,1,12
185,170,16.1,1,2,1,12
185,190,16.1,1,2,1,12
222,196,16.1,0,1,0,12
221,184,16.1,0,1,0,12
199,219,16.1,0,2,1,12
217,211,16.1,1,3,1,12
181,185,16.1,0,1,0,12
181,169,16.1,0,2,1,12
201,192,16.1,1,2,1,12
221,203,16.1,0,3,1,12
187,176,16.1,0,2,1,12
203,187,16.1,1,3,1,12
218,194,16.1,0,3,1,12
177,163,16.1,1,2,1,12
146,145,16.1,1,1,0,12
157,157,16.1,1,1,0,12
197,209,16.1,1,2,1,12
211,215,16.1,0,1,0,12
186,189,16.1,0,2,1,12
182,187,16.1,0,3,1,12
221,208,16.1,0,2,1,12
201,209,16.1,1,2,1,12
236,224,16.1,0,2,1,12
204,190,16.1,0,1,0,12
217,209,16.1,0,3,1,12
238,232,16.1,0,3,1,12
190,187,16.1,1,2,1,12
214,219,16.1,1,2,1,12
201,200,16.1,1,1,0,12
185,188,16.1,1,1,0,12
224,213,16.1,1,3,1,12
188,175,16.1,0,2,1,12
160,171,16.1,1,2,1,12
193,180,16.1,1,3,1,12
221,208,16.1,0,2,1,12
202,183,16.1,0,1,0,12
184,187,16.1,1,3,1,12
226,220,16.1,0,3,1,12
189,183,16.1,0,2,1,12
177,172,16.1,0,1,0,12
212,216,16.1,0,2,1,12
212,217,16.1,0,2,1,12
190,205,16.1,1,1,0,12
224,212,16.1,1,2,1,12
220,208,16.1,1,2,1,12
216,206,16.1,0,3,1,12
207,203,16.1,0,1,0,12
186,173,16.1,0,2,1,12
195,193,16.1,1,3,1,12
225,209,16.1,0,2,1,12
214,208,16.1,1,3,1,12
201,199,16.1,1,1,0,12
207,182,16.1,0,2,1,12
228,208,16.1,1,3,1,12
212,203,16.1,0,2,1,12
218,218,16.1,0,3,1,12
233,198,16.1,0,3,1,12
218,196,16.1,0,2,1,12
194,187,16.1,1,1,0,12
210,214,16.1,1,3,1,12
223,201,16.1,1,2,1,12
176,198,16.1,0,1,0,12
199,180,16.1,0,1,0,12
214,197,16.1,1,2,1,12
198,174,16.1,0,2,1,12
239,226,16.1,1,3,1,12
229,216,16.1,0,3,1,12
230,234,16.1,1,3,1,12
245,223,16.1,0,3,1,12
231,210,16.1,0,2,1,12
252,222,16.1,0,3,1,12
240,228,16.1,0,3,1,12
219,229,16.1,1,3,1,12
214,227,16.1,0,3,1,12
227,229,16.1,0,2,1,12
236,231,16.1,1,3,1,12
205,192,16.1,0,2,1,12
189,193,16.1,0,1,0,12
212,206,16.1,1,3,1,12
196,202,16.1,1,2,1,12
212,198,16.1,1,3,1,12
214,209,16.1,1,3,1,12
194,200,16.1,1,2,1,12
220,208,16.1,0,3,1,12
191,215,16.1,1,2,1,12
198,176,16.1,0,2,1,12
190,178,16.1,1,2,1,12
202,187,16.1,0,2,1,12
194,169,16.1,1,1,0,12
225,183,16.1,1,3,1,12
180,186,16.1,1,2,1,12
200,200,16.1,1,2,1,12
188,203,16.1,1,3,1,12
207,173,16.1,0,2,1,12
219,190,16.1,1,2,1,12
197,185,16.1,0,2,1,12
189,168,16.1,0,2,1,12
197,211,16.1,0,3,1,12
211,178,16.1,0,2,1,12
185,186,16.1,1,3,1,12
191,181,16.1,0,2,1,12
205,199,16.1,1,1,0,12
222,237,16.1,0,2,1,12
184,160,52.2,1,1,0,13
181,186,52.2,1,1,0,13
168,178,52.2,0,1,0,13
164,157,52.2,1,1,0,13
228,218,52.2,1,3,1,13
219,209,52.2,0,1,0,13
216,216,52.2,1,2,1,13
206,209,52.2,1,2,1,13
202,188,52.2,1,1,0,13
236,222,52.2,0,2,1,13
172,179,52.2,1,1,0,13
210,221,52.2,1,2,1,13
214,219,52.2,0,2,1,13
222,215,52.2,1,2,1,13
218,199,52.2,1,1,0,13
210,203,52.2,1,2,1,13
181,167,52.2,0,1,0,13
203,191,52.2,0,1,0,13
248,230,52.2,0,3,1,13
145,149,52.2,0,1,0,13
198,194,52.2,0,2,1,13
190,161,52.2,0,1,0,13
201,201,52.2,1,2,1,13
195,210,52.2,1,2,1,13
179,184,52.2,0,2,1,13
195,180,52.2,1,1,0,13
204,200,52.2,0,2,1,13
162,177,52.2,1,1,0,13
179,157,52.2,0,1,0,13
197,202,52.2,1,2,1,13
160,166,52.2,0,1,0,13
174,174,52.2,1,2,1,13
213,199,52.2,0,3,1,13
159,158,52.2,0,1,0,13
151,167,52.2,1,1,0,13
186,183,52.2,1,2,1,13
185,185,52.2,1,1,0,13
238,214,52.2,0,2,1,13
217,219,52.2,1,2,1,13
192,164,52.2,1,1,0,13
194,201,52.2,0,1,0,13
180,183,52.2,0,1,0,13
220,205,52.2,1,2,1,13
214,197,52.2,1,3,1,13
231,226,52.2,0,2,1,13
225,216,52.2,1,3,1,13
191,190,52.2,1,1,0,13
187,209,52.2,0,2,1,13
218,223,52.2,0,3,1,13
189,179,52.2,1,1,0,13
192,191,52.2,1,1,0,13
221,220,52.2,0,2,1,13
216,208,52.2,0,2,1,13
185,195,52.2,0,1,0,13
205,219,52.2,1,1,0,13
220,208,52.2,1,2,1,13
196,197,52.2,0,2,1,13
206,214,52.2,1,3,1,13
166,164,52.2,0,1,0,13
201,205,52.2,1,3,1,13
185,193,52.2,0,2,1,13
163,157,52.2,1,1,0,13
172,174,52.2,0,2,1,13
187,196,52.2,1,3,1,13
162,161,52.2,1,1,0,13
167,176,52.2,1,2,1,13
174,175,52.2,1,1,0,13
156,165,52.2,0,1,0,13
219,212,52.2,0,3,1,13
191,196,52.2,0,2,1,13
197,192,52.2,1,2,1,13
168,155,52.2,0,2,1,13
204,196,52.2,0,3,1,13
176,174,52.2,0,1,0,13
169,154,52.2,1,1,0,13
190,185,52.2,0,1,0,13
201,198,52.2,0,1,0,13
204,205,52.2,0,2,1,13
183,202,52.2,0,2,1,13
181,173,52.2,1,1,0,13
171,178,52.2,0,1,0,13
